tweetID,citCount,artID,postURL,postRT,postSumm,authName,authDescr,handle,post_authFoll,authCount,botornot,usrTyp,tweetAt,hashtag,likes,replies,retweets,
6524389,0,2288168,http://twitter.com/fishconserve/status/458916460493303808,N/A,Documenting the Density of Subtidal Marine Debris across Multiple Marine &amp; Coastal Habitats http://t.co/qVvTdq5xwL  RT @GlobalGarbage,FCF,The Fisheries Conservation Foundation promotes the principles of sustainability and sound science in our use of freshwater and marine ecosystems.,fishconserve,3878,17,0,3,1,0,1,0,1,
9595144,5,2889631,https://twitter.com/AllianceForBay/status/533347430168035329,N/A,Study: Microplastics found in four Chesapeake Rivers http://t.co/KDmzp40v6A via ACS @envscitech,Alliance For The Bay,The Alliance brings together people to take action to restore the Chesapeake Bay and the rivers and streams of its watershed.,AllianceForBay,2491,18,0,2,1,0,2,0,1,
6524383,0,2288168,http://twitter.com/ONCForg/status/457220572297314304,PLOSONE|,Documenting the Density of Subtidal Marine Debris across Multiple Marine and Coastal Habitats http://t.co/oX2JcUOWvi http://t.co/swdENvwP7P,Wild Oxfordshire,"Our vision is for an Oxfordshire with a flourishing & productive natural environment that local people, businesses & decision makers value & seek to invest in.",ONCForg,1228,17,0,2,0,0,1,0,0,
6524382,0,2288168,http://twitter.com/VictoriaNHS/status/457220189977722880,PLOSONE|,Documenting the Density of Subtidal Marine Debris across Multiple Marine and Coastal Habitats http://t.co/oX2JcUOWvi http://t.co/swdENvwP7P,Natural History Soc,"Victoria Natural History Society; natural history around Victoria & Vancouver Island, BC. Events, rare birds and flora, fauna & habitat tidbits. #NatHist",VictoriaNHS,1976,17,0,2,0,0,1,0,0,
7783472,12,2526791,https://twitter.com/fromthebowseat/status/493043594564218881,PlasticLitter|,Sources of plastic marine debris on beaches of Korea: More from the ocean than the land http://t.co/cIcn7Gf27g #marinedebris #marinelitter,From the Bow Seat,"Empowering young ocean-minded artists, writers, poets, and filmmakers to make art that makes a difference.",fromthebowseat,309,9,0,2,0,1,1,0,0,
6047427,0,2194069,http://twitter.com/FinFreeThai/status/445932939504013312,MarineLitter|,Marine debris in bottom trawl catches and their effects on the selectivity grids in the north eastern Mediterranean http://t.co/pg7zRGHvBd,Fin Free Thailand,"A community campaign taking shark fin off the menu, in order to protect sharks, oceans, and consumersÉ?? health.",FinFreeThai,1672,16,0,2,0,0,1,0,0,
9220025,12,2807274,https://twitter.com/ofenvironment/status/543894000265334785,MarineDebris|,The Effects of #PlasticPollution on Aquatic Wildlife: Current Situations and Future Solutions http://t.co/dMO2REh47o #marinedebris,Lakeville Friends,Since 2007. Dedicated to All planetary beings..,ofenvironment,243,17,0,2,0,1,2,0,0,
7678442,12,2506060,https://twitter.com/ECSAssociation/status/488451890087469057,GlobalGarbage|,"Suspended microplastics in the surface water of the Yangtze Estuary System, China http://t.co/bRUqJVHzT7 #marinedebris #marinelitter",ECSA,Estuarine & Coastal Sciences Association is a international organisation dedicated to the study of estuaries & coasts. Tweeters: @estuary_ecology @DrKateSpencer,ECSAssociation,1229,17,0,2,0,1,1,0,0,
9220013,12,2807274,https://twitter.com/reefrelief/status/525367262853996545,GlobalGarbage|,The Effects of #PlasticPollution on Aquatic Wildlife: Current Situations and Future Solutions http://t.co/r12Mvf12j2 #marinedebris,Reef Relief,Reef Relief is a nonprofit membership organization dedicated to improving and protecting our coral reef ecosystem.,reefrelief,2918,17,0,2,0,1,2,0,0,
6496863,0,2283827,http://twitter.com/RiverineInput/status/456415620385353728,GlobalGarbage|,Rivers as a source of marine litter É?? A study from the SE Pacific http://t.co/d9x2gJ3wOK #marinedebris,Riverine Input,"We are Riverine Input, a pilot scientific research about river litter on the Adour watershed @surfridereurope http://t.co/DDjehzY635 #lovemyriver #science",RiverineInput,271,18,0,2,0,1,1,0,0,
7360757,0,2449602,https://twitter.com/surfridereurope/status/479652988643196929,GlobalGarbage|,"Quantities, composition, and sources of beach debris in Korea from the results of nationwide monitoring http://t.co/kCA3T01DYr #marinedebris",Surfrider Europe,"Surfrider Foundation Europe is dedicated to the protection of European coastlines.

Waves, beaches, climate change, maritime transport, marine litter, ...",surfridereurope,8121,13,0,2,0,1,1,0,0,
8390797,12,2642825,https://twitter.com/WFOEurope/status/519380078829240320,GlobalGarbage|,Levels and fate of perfluoroalkyl substances in beached #plasticpellets and sediments collected from Greece http://t.co/RZBKQ1drIn,WasteFreeOceans,,WFOEurope,45,21,0,2,0,1,0,0,0,
5424579,7,2088368,http://twitter.com/StopLitterbugs7/status/430394416985956352,FabianoBarretto|,Littering dynamics in a coastal industrial setting: The influence of non-resident populations http://t.co/MxnVWoNu87 #marinedebris,Help stop litterbugs,About 85% of littering is the result of individual attitudes. Changing individual behavior is key to preventing litter.,StopLitterbugs7,1185,20,0,2,0,1,1,0,0,
8776307,12,2713979,https://twitter.com/Vertidos_Cero/status/515425345437442048,FabianoBarretto|,Assessment of floating plastic debris in surface water along the Seine River http://t.co/zeMnThZGnv #marinelitter #France,Vertidos Cero,"Non-profit organization: Researching, educating and acting to achieve the objective Zero Discharges on the soil, water and atmosphere",Vertidos_Cero,1121,12,0,2,0,1,2,0,0,
8085134,12,2590116,https://twitter.com/CleanCoasts/status/499503025074216961,Emma_Priestland|,62 million macro #marinelitter items floating on surface of the Mediterranean says new study http://t.co/TRRtLFAvjB,Clean Coasts,"Protecting our beaches, seas & marine life",CleanCoasts,1964,21,0,2,0,1,1,0,0,
8085120,12,2590116,https://twitter.com/KeepBritainTidy/status/499208156481089537,Emma_Priestland|,62 million macro #marinelitter items floating on surface of the Mediterranean says new study http://t.co/TRRtLFAvjB,Keep Britain Tidy,Environmental charity & anti-litter campaign. Follow us and join in as we tweet about our fight against litter! Our Ambassador is TV presenter @kirstiemallsopp,KeepBritainTidy,16708,21,0,2,0,1,1,0,0,
8085126,12,2590116,https://twitter.com/MJOMEEU/status/500210825995780096,Emma_Priestland|,62 million macro #marinelitter items floating on surface of the Mediterranean says new study http://t.co/TRRtLFAvjB,MJOM-EEU,"Environmental Education Unit - An Taisce which operates the Blue Flag, Green-Schools, National Spring Clean, Clean Coasts, Green Home, & Green Campus",MJOMEEU,48,21,0,2,0,1,1,0,0,
7401761,12,2459469,https://twitter.com/A4GL/status/481914675827716096,N/A,#GreatLakes accumulate #litter just like the #ocean. A new paper puts this into context and IDs microbes on #trash http://t.co/zUla6n01Fx,Alliance Great Lakes,"Doing all we can to conserve and restore the Great Lakes, the world's largest surface freshwater resource.",A4GL,7376,21,0,2,0,1,1,0,6,
8214049,12,2609632,https://twitter.com/AustCoralReefs/status/501812851070488576,N/A,Interesting study on the impact of marine debris on the nest composition of the brown booby on the Great Barrier Reef http://t.co/fifC2WT2IS,Aust Coral Reef Soc,Official twitter account of the Australian Coral Reef Society.,AustCoralReefs,1658,19,0,2,0,0,1,0,0,
3477383,1,1732572,https://twitter.com/GlobalGarbage/status/375698600145072129,N/A,Sorption capacity of plastic debris for hydrophobic organic chemicals http://t.co/lZEhPbZwML,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,8,0,2,0,0,1,0,1,
4299949,1,1889689,http://twitter.com/GlobalGarbage/status/398469359850381312,N/A,Enhanced desorption of persistent organic pollutants from microplastics under simulated physiological conditions http://t.co/Ie6qZREhJP,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,11,0,2,0,0,1,0,0,
4334285,2,1897274,http://twitter.com/GlobalGarbage/status/399965095226130432,N/A,Ingestion and transfer of microplastics in the planktonic food web http://t.co/XIKvxk8fcF,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,17,0,2,0,0,1,0,0,
4654527,2,1951574,https://twitter.com/GlobalGarbage/status/429266906596397058,N/A,Wild gudgeons (Gobio gobio) from French rivers are contaminated by microplastics http://t.co/O1Hyf80Km7 Preliminary study and first evidence,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,19,0,2,0,0,1,0,0,
4875646,2,1992308,http://twitter.com/GlobalGarbage/status/433995022732492800,N/A,Annual variation in neustonic micro- and meso-plastic particles and zooplankton in the Bay of Calvi http://t.co/BRdI3oIzr7 #marinedebris,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,20,0,2,0,1,1,0,0,
4875654,2,1992308,http://twitter.com/GlobalGarbage/status/413672728550334464,N/A,Annual variation in neustonic micro- and meso-plastic particles and zooplankton in the Bay of Calvi http://t.co/RH27LYmQ4l #marinelitter,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,20,0,2,0,1,1,0,0,
4875675,2,1992311,http://twitter.com/GlobalGarbage/status/413672851011428352,N/A,Ghost fishing activity in derelict blue crab traps in Louisiana http://t.co/GOB2lUCQmy #marinelitter #marinedebris,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,19,0,2,0,1,1,0,0,
5033753,2,2015390,http://twitter.com/GlobalGarbage/status/420549033682149376,N/A,Interaction between loggerhead sea turtles (Caretta caretta) and marine litter in Sardinia http://t.co/GZRDxl7Grz Western Mediterranean Sea,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,9,0,2,0,0,1,0,0,
5044046,2,2017162,http://twitter.com/GlobalGarbage/status/420549504127860736,N/A,Microplastics in SingaporeÉ??s coastal mangrove ecosystems http://t.co/kxeNB4JjHK #marinelitter #marinedebris,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,18,0,2,0,1,1,0,1,
5044049,2,2017162,http://twitter.com/GlobalGarbage/status/433992877002072064,N/A,Microplastics in SingaporeÉ??s coastal mangrove ecosystems http://t.co/kxeNB4JjHK #marinelitter #marinedebris,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,18,0,2,0,1,1,0,0,
5205364,2,2046287,http://twitter.com/GlobalGarbage/status/423785826393137153,N/A,Long-Term Sorption of Metals Is Similar among Plastic Types: Implications for Plastic Debris in Aquatic Environments http://t.co/9su7EC3tR9,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,16,0,2,0,0,1,0,0,
5224845,2,2049822,http://twitter.com/GlobalGarbage/status/424185569359306753,N/A,Leaching of plastic additives to marine organisms http://t.co/IYoxnbjGC6 #marinelitter #marinedebris #BisphenolA,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,18,0,2,0,1,1,0,0,
5258767,7,2056978,https://twitter.com/GlobalGarbage/status/425318545363197952,N/A,Occurrence and spatial distribution of microplastics in sediments from Norderney http://t.co/aCzwKcWFMh #marinelitter #marinedebris,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,11,0,2,0,1,1,0,1,
5424584,7,2088368,http://twitter.com/GlobalGarbage/status/445906720511229952,N/A,Littering dynamics in a coastal industrial setting: The influence of non-resident populations http://t.co/0gOrAkeo2X #marinedebris,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,20,0,2,0,1,1,0,0,
5424598,23,2088368,https://twitter.com/GlobalGarbage/status/429270339181240321,N/A,Littering dynamics in a coastal industrial setting: The influence of non-resident populations http://t.co/yzjGm9dDOS #marinedebris,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,20,0,2,0,1,1,0,0,
5448689,8,2094758,http://twitter.com/GlobalGarbage/status/430406972265885697,N/A,The estimation of derelict fishing gear in the coastal waters of South Korea: Trap and gill-net fisheries http://t.co/jLKDhnzm9U,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,9,0,2,0,0,1,0,0,
5454654,8,2095516,http://twitter.com/GlobalGarbage/status/430675816028966914,N/A,Polybrominated diphenyl ethers (PBDEs) in fish tissue may be an indicator of plastic contamination in marine habitats http://t.co/4Ybafu7dnM,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,20,0,2,0,0,1,0,2,
5638308,0,2118463,http://twitter.com/GlobalGarbage/status/433995281147785216,N/A,Influence of proximity to an urban center in the pattern of contamination by marine debris http://t.co/bbEqyo9Vj8 #marinelitter,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,17,0,2,0,1,1,0,0,
5798415,0,2147162,http://twitter.com/GlobalGarbage/status/438691427821047808,N/A,Monitoring the impact of litter in large vertebrates in the Mediterranean Sea within the European MSFD http://t.co/kAxgSz3p7B #marinedebris,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,20,0,2,0,1,1,0,0,
5798420,0,2147162,https://twitter.com/GlobalGarbage/status/446610275165564928,N/A,Monitoring the impact of litter in large vertebrates in the Mediterranean Sea within the European MSFD http://t.co/kAxgSzlylJ #marinedebris,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,20,0,2,0,1,1,0,0,
6047390,0,2194063,http://twitter.com/GlobalGarbage/status/445916705718829056,N/A,"On the quantity and composition of floating plastic debris entering and leaving the Tamar Estuary, Southwest England http://t.co/dU5aC2nmkP",Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,17,0,2,0,0,1,0,0,
6047396,0,2194063,http://twitter.com/GlobalGarbage/status/453500369294090240,N/A,"On the quantity and composition of floating plastic debris entering and leaving the Tamar Estuary, Southwest England http://t.co/QEKSZBiHNf",Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,17,0,2,0,0,1,0,0,
6047417,0,2194069,http://twitter.com/GlobalGarbage/status/445916954776596480,N/A,Marine debris in bottom trawl catches and their effects on the selectivity grids in the north eastern Mediterranean http://t.co/rOjkTKw11J,Global Garbage,Official Twitter of #GlobalGarbage. Tweets on #marinelitter #marinedebris #plasticpollution #plasticwaste #microplastics. Updated by @FabianoBarretto,GlobalGarbage,3220,16,0,2,0,0,1,0,0,
